Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:01036005


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
1036005;1;01/12/2017;1;7,7;9,5;23;5;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,1;1,0;0,0;0,0;0,2;7,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036005;1;01/11/2017;1;9,5;13,6;9;5;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,3;9,5;0,6;0,0;0,0;0,0;0,0;0,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,3;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1036005;1;01/10/2017;1;9,7;43,2;26;15;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;7,3;2,6;6,9;0,9;0,0;5,1;0,0;1,4;0,0;0,0;0,2;0,3;0,5;2,3;0,0;0,0;0,0;1,0;0,5;3,2;9,7;1,3;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036005;1;01/09/2017;1;23,1;163,1;22;23;1;1;1;;0;10,7;2,7;0,0;2,8;18,9;1,0;4,2;0,0;1,9;5,9;9,7;0,0;13,5;5,4;5,3;15,5;3,8;11,2;4,9;0,0;1,5;23,1;6,1;0,0;8,7;2,0;2,0;2,3;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1036005;1;01/08/2017;1;26,6;136,3;19;19;1;1;1;;0;0,2;5,8;0,4;0,0;0,0;14,9;0,0;0,0;3,4;0,0;0,0;0,0;1,4;0,0;0,9;6,9;6,0;0,0;26,6;8,7;2,6;0,0;5,9;11,2;15,9;0,0;2,6;4,5;15,7;2,7;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036005;1;01/07/2017;1;31,4;199,3;1;23;1;1;1;;0;31,4;22,0;11,0;17,3;0,0;0,0;0,0;0,0;19,3;0,2;5,0;0,7;3,4;6,0;2,0;0,0;0,0;0,0;0,0;3,0;29,5;6,5;10,5;17,3;1,2;1,7;0,5;5,4;1,1;4,2;0,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036005;1;01/06/2017;1;61,6;277,3;21;26;1;1;1;;0;12,7;2,1;2,9;0,5;4,4;0,0;5,0;2,5;1,0;0,6;0,0;16,0;14,0;2,2;0,0;1,1;6,7;7,7;10,0;6,8;61,6;1,8;16,3;32,3;2,3;0,0;1,0;1,5;22,0;42,3;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1036005;1;01/05/2017;1;150,0;444,8;24;20;1;1;1;;0;7,2;1,5;0,8;14,0;2,4;0,0;2,9;0,0;5,0;1,2;0,0;0,3;5,0;0,0;0,0;0,0;0,0;0,0;0,0;60,1;20,8;0,0;90,0;150,0;5,3;0,5;13,8;56,9;0,0;0,8;6,3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036005;1;01/04/2017;1;30,5;104,3;14;11;1;1;1;;0;0,0;0,0;2,8;0,0;0,0;6,4;0,0;0,0;0,0;0,0;0,0;5,9;0,0;30,5;20,0;2,6;0,0;0,0;0,0;0,0;0,0;0,0;1,3;0,0;0,0;5,6;0,0;2,6;6,6;20,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
1036005;1;01/03/2017;1;5,5;23,2;12;7;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,8;0,0;0,0;2,1;5,5;4,9;1,7;0,0;0,0;3,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,7;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036005;1;01/01/2017;1;1,9;2,3;28;3;1;1;1;;0;0,0;0,0;0,0;0,0;0,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,9;0,0;0,1;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036005;1;01/12/2016;1;9,8;17,8;20;4;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,9;0,0;0,0;9,8;3,0;0,0;0,0;0,0;0,0;0,0;0,1;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036005;1;01/11/2016;1;2,4;6,6;6;7;1;1;1;;0;1,5;0,0;1,1;0,0;0,0;2,4;0,1;0,0;0,0;0,0;0,0;0,4;0,0;0,0;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,6;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
1036005;1;01/10/2016;1;10,9;18,6;14;8;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,3;2,7;1,1;10,9;0,0;0,0;1,1;0,0;0,7;0,0;0,0;0,0;0,0;0,0;0,1;0,0;0,0;0,0;0,0;0,0;1,7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
